         1,   -0.9999999553D+07,    0.2180523795D-01,    0.3578955682D-13,    0.4094294806D-09,    0.2112003756D-19,  457
         2,   -0.7943281992D+07,    0.2271738052D-01,    0.6474819158D-13,    0.5116240191D-09,    0.0000000000D+00,  457
         3,   -0.6309573163D+07,    0.2369191427D-01,    0.1171383044D-12,    0.6881530981D-09,    0.0000000000D+00,  457
         4,   -0.5011872112D+07,    0.2473310672D-01,    0.2119191389D-12,    0.9255911080D-09,    0.0000000000D+00,  457
         5,   -0.3981071528D+07,    0.2584551724D-01,    0.3833905197D-12,    0.1244953756D-08,    0.0000000000D+00,  457
         6,   -0.3162277519D+07,    0.2703401699D-01,    0.6936054241D-12,    0.1674507838D-08,    0.0000000000D+00,  457
         7,   -0.2511886319D+07,    0.2830381022D-01,    0.1254825936D-11,    0.2252273081D-08,    0.0000000000D+00,  457
         8,   -0.1995262226D+07,    0.2966045705D-01,    0.2270148941D-11,    0.3029387071D-08,    0.0000000000D+00,  457
         9,   -0.1584893122D+07,    0.3110989768D-01,    0.4107003058D-11,    0.4074631113D-08,    0.0000000000D+00,  457
        10,   -0.1258925356D+07,    0.3265847837D-01,    0.7430113455D-11,    0.5480517544D-08,    0.0000000000D+00,  457
        11,   -0.9999999553D+06,    0.3431297905D-01,    0.1344205044D-10,    0.7371476810D-08,    0.0000000000D+00,  457
        12,   -0.7943281992D+06,    0.3608064281D-01,    0.2431840763D-10,    0.9914868804D-08,    0.0000000000D+00,  457
        13,   -0.6309573163D+06,    0.3796920733D-01,    0.4399508135D-10,    0.1333579217D-07,    0.0000000000D+00,  457
        14,   -0.5011872112D+06,    0.3998693836D-01,    0.7959252451D-10,    0.1793700089D-07,    0.0000000000D+00,  457
        15,   -0.3981071528D+06,    0.4214266526D-01,    0.1439923135D-09,    0.2412568840D-07,    0.0000000000D+00,  457
        16,   -0.3162277519D+06,    0.4444581884D-01,    0.2604982596D-09,    0.3244950577D-07,    0.2007411242D-14,  457
        17,   -0.2511886319D+06,    0.4690647138D-01,    0.4712683865D-09,    0.4364499268D-07,    0.4571894065D-14,  457
        18,   -0.1995262226D+06,    0.4953537894D-01,    0.8525680463D-09,    0.5870269306D-07,    0.1041242678D-13,  457
        19,   -0.1584893122D+06,    0.5234402584D-01,    0.1542361279D-08,    0.7895469185D-07,    0.2371386674D-13,  457
        20,   -0.1258925356D+06,    0.5534467127D-01,    0.2790218566D-08,    0.1061922712D-06,    0.5400643920D-13,  457
        21,   -0.9999999553D+05,    0.5855039761D-01,    0.5047585388D-08,    0.1428240083D-06,    0.1229925961D-12,  457
        22,   -0.7943281992D+05,    0.6197516000D-01,    0.9131038369D-08,    0.1920881476D-06,    0.2800910867D-12,  457
        23,   -0.6309573163D+05,    0.6563383644D-01,    0.1651751138D-07,    0.2583377511D-06,    0.6378256540D-12,  457
        24,   -0.5011872112D+05,    0.6954227708D-01,    0.2987809208D-07,    0.3474233332D-06,    0.1452382391D-11,  457
        25,   -0.3981071528D+05,    0.7371735084D-01,    0.5404298426D-07,    0.4672058896D-06,    0.3306953542D-11,  457
        26,   -0.3162277519D+05,    0.7817698665D-01,    0.9774543657D-07,    0.6282439976D-06,    0.7528914315D-11,  457
        27,   -0.2511886319D+05,    0.8294020506D-01,    0.1767723244D-06,    0.8447126781D-06,    0.1713874410D-10,  457
