         1,   -0.9999999553D+07,    0.9926400958D-01,    0.9381186600D-16,    0.1279803647D-08,    0.6468059583D-22,  457
         2,   -0.7943281992D+07,    0.1020876466D+00,    0.1824983442D-15,    0.1559048189D-08,    0.0000000000D+00,  457
         3,   -0.6309573163D+07,    0.1050006005D+00,    0.3550258533D-15,    0.2024809835D-08,    0.0000000000D+00,  457
         4,   -0.5011872112D+07,    0.1080056959D+00,    0.6906545834D-15,    0.2629716085D-08,    0.0000000000D+00,  457
         5,   -0.3981071528D+07,    0.1111058469D+00,    0.1343574163D-14,    0.3415335481D-08,    0.0000000000D+00,  457
         6,   -0.3162277519D+07,    0.1143040590D+00,    0.2613738681D-14,    0.4435654527D-08,    0.0000000000D+00,  457
         7,   -0.2511886319D+07,    0.1176034328D+00,    0.5084665583D-14,    0.5760787742D-08,    0.0000000000D+00,  457
         8,   -0.1995262226D+07,    0.1210071664D+00,    0.9891502064D-14,    0.7481794556D-08,    0.0000000000D+00,  457
         9,   -0.1584893122D+07,    0.1245185583D+00,    0.1924250489D-13,    0.9716936103D-08,    0.0000000000D+00,  457
        10,   -0.1258925356D+07,    0.1281410105D+00,    0.3743349064D-13,    0.1261980057D-07,    0.0000000000D+00,  457
        11,   -0.9999999553D+06,    0.1318780316D+00,    0.7282126493D-13,    0.1638985364D-07,    0.0000000000D+00,  457
        12,   -0.7943281992D+06,    0.1357332392D+00,    0.1416625429D-12,    0.2128614083D-07,    0.0000000000D+00,  457
        13,   -0.6309573163D+06,    0.1397103637D+00,    0.2755817475D-12,    0.2764508045D-07,    0.0000000000D+00,  457
        14,   -0.5011872112D+06,    0.1438132504D+00,    0.5360978303D-12,    0.3590356382D-07,    0.0000000000D+00,  457
        15,   -0.3981071528D+06,    0.1480458624D+00,    0.1042882285D-11,    0.4662895359D-07,    0.0000000000D+00,  457
        16,   -0.3162277519D+06,    0.1524122831D+00,    0.2028726337D-11,    0.6055802798D-07,    0.0000000000D+00,  457
        17,   -0.2511886319D+06,    0.1569167184D+00,    0.3946459636D-11,    0.7864753319D-07,    0.0000000000D+00,  457
        18,   -0.1995262226D+06,    0.1615634978D+00,    0.7676914360D-11,    0.1021398018D-06,    0.0000000000D+00,  457
        19,   -0.1584893122D+06,    0.1663570758D+00,    0.1493341092D-10,    0.1326479084D-06,    0.0000000000D+00,  457
        20,   -0.1258925356D+06,    0.1713020311D+00,    0.2904842703D-10,    0.1722661474D-06,    0.0000000000D+00,  457
        21,   -0.9999999553D+05,    0.1764030655D+00,    0.5650344243D-10,    0.2237133349D-06,    0.1530312107D-14,  457
        22,   -0.7943281992D+05,    0.1816649999D+00,    0.1099037467D-09,    0.2905185879D-06,    0.3747095785D-14,  457
        23,   -0.6309573163D+05,    0.1870927684D+00,    0.2137622463D-09,    0.3772620754D-06,    0.9174526929D-14,  457
        24,   -0.5011872112D+05,    0.1926914082D+00,    0.4157427939D-09,    0.4898867767D-06,    0.2246150952D-13,  457
        25,   -0.3981071528D+05,    0.1984660453D+00,    0.8085116483D-09,    0.6361018549D-06,    0.5498579929D-13,  457
        26,   -0.3162277519D+05,    0.2044218732D+00,    0.1572193730D-08,    0.8259039228D-06,    0.1345877294D-12,  457
        27,   -0.2511886319D+05,    0.2105641230D+00,    0.3056832291D-08,    0.1072249749D-05,    0.3293721044D-12,  457
        28,   -0.1995262226D+05,    0.2168980223D+00,    0.5942467021D-08,    0.1391922595D-05,    0.8058842460D-12,  457
        29,   -0.1584893122D+05,    0.2234287378D+00,    0.1154969744D-07,    0.1742423433D-05,    0.1803270237D-11,  457
        30,   -0.1548816550D+05,    0.2240928295D+00,    0.1234312090D-07,    0.1864868865D-05,    0.2297936788D-11,  457
        31,   -0.1513561181D+05,    0.2247589448D+00,    0.1319101303D-07,    0.1914120374D-05,    0.2512886188D-11,  457
        32,   -0.1479108322D+05,    0.2254270886D+00,    0.1409710953D-07,    0.1964668751D-05,    0.2747931029D-11,  457
        33,   -0.1445439706D+05,    0.2260972657D+00,    0.1506540199D-07,    0.2016547860D-05,    0.3004948716D-11,  457
        34,   -0.1412537481D+05,    0.2267694809D+00,    0.1610015537D-07,    0.2069792937D-05,    0.3285991898D-11,  457
        35,   -0.1380384203D+05,    0.2274437392D+00,    0.1720592667D-07,    0.2124439622D-05,    0.3593304628D-11,  457
        36,   -0.1348962822D+05,    0.2281200453D+00,    0.1838758487D-07,    0.2180524220D-05,    0.3929340532D-11,  457
        37,   -0.1318256680D+05,    0.2287984039D+00,    0.1965033231D-07,    0.2238084406D-05,    0.4296782131D-11,  457
        38,   -0.1288249494D+05,    0.2294788197D+00,    0.2099972739D-07,    0.2297159030D-05,    0.4698562154D-11,  457
        39,   -0.1258925356D+05,    0.2301612975D+00,    0.2244170893D-07,    0.2357787626D-05,    0.5137886987D-11,  457
        40,   -0.1230268716D+05,    0.2308458419D+00,    0.2398262213D-07,    0.2420010514D-05,    0.5618261966D-11,  457
        41,   -0.1202264381D+05,    0.2315324575D+00,    0.2562924635D-07,    0.2483869499D-05,    0.6143519550D-11,  457
        42,   -0.1174897502D+05,    0.2322211489D+00,    0.2738882469D-07,    0.2549407437D-05,    0.6717849425D-11,  457
        43,   -0.1148153570D+05,    0.2329119207D+00,    0.2926909567D-07,    0.2616667718D-05,    0.7345831936D-11,  457
        44,   -0.1122018404D+05,    0.2336047772D+00,    0.3127832703D-07,    0.2685695349D-05,    0.8032474283D-11,  457
        45,   -0.1096478147D+05,    0.2342997230D+00,    0.3342535183D-07,    0.2756536621D-05,    0.8783250668D-11,  457
        46,   -0.1071519257D+05,    0.2349967624D+00,    0.3571960700D-07,    0.2829238588D-05,    0.9604145425D-11,  457
        47,   -0.1047128501D+05,    0.2356958998D+00,    0.3817117451D-07,    0.2903850152D-05,    0.1050170060D-10,  457
        48,   -0.1023292947D+05,    0.2363971396D+00,    0.4079082533D-07,    0.2980420269D-05,    0.1148306720D-10,  457
        49,   -0.9999999553D+04,    0.2371004858D+00,    0.4359006643D-07,    0.3059000394D-05,    0.1255606314D-10,  457
        50,   -0.9772371773D+04,    0.2378059429D+00,    0.4658119085D-07,    0.3139642935D-05,    0.1372923462D-10,  457
        51,   -0.9549925433D+04,    0.2385135148D+00,    0.4977733130D-07,    0.3222400745D-05,    0.1501192302D-10,  457
        52,   -0.9332542591D+04,    0.2392232056D+00,    0.5319251733D-07,    0.3307329765D-05,    0.1641434006D-10,  457
        53,   -0.9120107986D+04,    0.2399350195D+00,    0.5684173635D-07,    0.3394485742D-05,    0.1794764792D-10,  457
        54,   -0.8912508983D+04,    0.2406489602D+00,    0.6074099885D-07,    0.3483926526D-05,    0.1962404799D-10,  457
        55,   -0.8709635510D+04,    0.2413650318D+00,    0.6490740799D-07,    0.3575711985D-05,    0.2145687713D-10,  457
        56,   -0.8511380002D+04,    0.2420832381D+00,    0.6935923393D-07,    0.3669901982D-05,    0.2346071302D-10,  457
        57,   -0.8317637339D+04,    0.2428035827D+00,    0.7411599315D-07,    0.3766559171D-05,    0.2565148976D-10,  457
        58,   -0.8128304798D+04,    0.2435260694D+00,    0.7919853323D-07,    0.3865747601D-05,    0.2804662365D-10,  457
        59,   -0.7943281992D+04,    0.2442507017D+00,    0.8462912322D-07,    0.3967532891D-05,    0.3066515024D-10,  457
        60,   -0.7762470819D+04,    0.2449774833D+00,    0.9043155026D-07,    0.4071981852D-05,    0.3352787538D-10,  457
        61,   -0.7585775411D+04,    0.2457064174D+00,    0.9663122265D-07,    0.4179163493D-05,    0.3665753894D-10,  457
        62,   -0.7413102082D+04,    0.2464375076D+00,    0.1032552799D-06,    0.4289148615D-05,    0.4007899373D-10,  457
        63,   -0.7244359277D+04,    0.2471707570D+00,    0.1103327101D-06,    0.4402009209D-05,    0.4381940222D-10,  457
        64,   -0.7079457527D+04,    0.2479061689D+00,    0.1178944755D-06,    0.4517819746D-05,    0.4790845094D-10,  457
        65,   -0.6918309400D+04,    0.2486437463D+00,    0.1259736463D-06,    0.4636655892D-05,    0.5237858280D-10,  457
        66,   -0.6760829452D+04,    0.2493834922D+00,    0.1346055435D-06,    0.4758595869D-05,    0.5726525256D-10,  457
        67,   -0.6606934185D+04,    0.2501254095D+00,    0.1438278912D-06,    0.4883719599D-05,    0.6260720804D-10,  457
        68,   -0.6456542002D+04,    0.2508695010D+00,    0.1536809800D-06,    0.5012108673D-05,    0.6844679218D-10,  457
        69,   -0.6309573163D+04,    0.2516157693D+00,    0.1642078397D-06,    0.5143847722D-05,    0.7483027612D-10,  457
        70,   -0.6165949743D+04,    0.2523642172D+00,    0.1754544257D-06,    0.5279022204D-05,    0.8180822541D-10,  457
        71,   -0.6025595591D+04,    0.2531148469D+00,    0.1874698163D-06,    0.5417719640D-05,    0.8943589292D-10,  457
        72,   -0.5888436290D+04,    0.2538676608D+00,    0.2003064238D-06,    0.5560031570D-05,    0.9777365505D-10,  457
        73,   -0.5754399116D+04,    0.2546226612D+00,    0.2140202202D-06,    0.5706050022D-05,    0.1068874841D-09,  457
        74,   -0.5623413001D+04,    0.2553798501D+00,    0.2286709771D-06,    0.5855870019D-05,    0.1168494644D-09,  457
        75,   -0.5495408493D+04,    0.2561392296D+00,    0.2443225227D-06,    0.6009588280D-05,    0.1277383595D-09,  457
        76,   -0.5370317724D+04,    0.2569008013D+00,    0.2610430151D-06,    0.6167304225D-05,    0.1396402255D-09,  457
        77,   -0.5248074368D+04,    0.2576645670D+00,    0.2789052346D-06,    0.6329121012D-05,    0.1526490858D-09,  457
        78,   -0.5128613611D+04,    0.2584305283D+00,    0.2979868952D-06,    0.6495142742D-05,    0.1668676635D-09,  457
        79,   -0.5011872112D+04,    0.2591986866D+00,    0.3183709765D-06,    0.6665475668D-05,    0.1824081879D-09,  457
        80,   -0.4897787975D+04,    0.2599690430D+00,    0.3401460793D-06,    0.6840229880D-05,    0.1993932659D-09,  457
        81,   -0.4786300709D+04,    0.2607415987D+00,    0.3634068024D-06,    0.7019518285D-05,    0.2179568392D-09,  457
        82,   -0.4677351204D+04,    0.2615163546D+00,    0.3882541474D-06,    0.7203455670D-05,    0.2382452309D-09,  457
        83,   -0.4570881692D+04,    0.2622933115D+00,    0.4147959478D-06,    0.7392159583D-05,    0.2604182766D-09,  457
        84,   -0.4466835722D+04,    0.2630724699D+00,    0.4431473286D-06,    0.7585750503D-05,    0.2846505797D-09,  457
        85,   -0.4365158127D+04,    0.2638538302D+00,    0.4734311957D-06,    0.7784352832D-05,    0.3111328591D-09,  457
        86,   -0.4265794997D+04,    0.2646373927D+00,    0.5057787574D-06,    0.7988093055D-05,    0.3400734321D-09,  457
        87,   -0.4168693648D+04,    0.2654231574D+00,    0.5403300812D-06,    0.8197100184D-05,    0.3716998327D-09,  457
        88,   -0.4073802596D+04,    0.2662111241D+00,    0.5772346874D-06,    0.8411507406D-05,    0.4062605728D-09,  457
        89,   -0.3981071528D+04,    0.2670012925D+00,    0.6166521813D-06,    0.8631450061D-05,    0.4440270655D-09,  457
        90,   -0.3890451276D+04,    0.2677936619D+00,    0.6587529284D-06,    0.8857067936D-05,    0.4852957363D-09,  457
        91,   -0.3801893793D+04,    0.2685882317D+00,    0.7037187734D-06,    0.9088503723D-05,    0.5303903037D-09,  457
        92,   -0.3715352125D+04,    0.2693850008D+00,    0.7517438065D-06,    0.9325902158D-05,    0.5796642706D-09,  457
        93,   -0.3630780385D+04,    0.2701839680D+00,    0.8030351811D-06,    0.9569412255D-05,    0.6335036744D-09,  457
        94,   -0.3548133734D+04,    0.2709851317D+00,    0.8578139844D-06,    0.9819187662D-05,    0.6923300429D-09,  457
        95,   -0.3467368350D+04,    0.2717884904D+00,    0.9163161660D-06,    0.1007538509D-04,    0.7566036359D-09,  457
        96,   -0.3388441410D+04,    0.2725940421D+00,    0.9787935271D-06,    0.1033816209D-04,    0.8268270154D-09,  457
        97,   -0.3311311067D+04,    0.2734017844D+00,    0.1045514775D-05,    0.1060768415D-04,    0.9035488640D-09,  457
        98,   -0.3235936425D+04,    0.2742117151D+00,    0.1116766645D-05,    0.1088411881D-04,    0.9873682171D-09,  457
        99,   -0.3162277519D+04,    0.2750238313D+00,    0.1192855101D-05,    0.1116763625D-04,    0.1078939057D-08,  457
       100,   -0.3090295294D+04,    0.2758381301D+00,    0.1274106606D-05,    0.1145841144D-04,    0.1178975285D-08,  457
       101,   -0.3019951585D+04,    0.2766546080D+00,    0.1360869481D-05,    0.1175662401D-04,    0.1288256243D-08,  457
       102,   -0.2951209095D+04,    0.2774732616D+00,    0.1453515358D-05,    0.1206245764D-04,    0.1407632570D-08,  457
       103,   -0.2884031374D+04,    0.2782940869D+00,    0.1552440711D-05,    0.1237609911D-04,    0.1538032752D-08,  457
       104,   -0.2818382805D+04,    0.2791170798D+00,    0.1658068506D-05,    0.1269774035D-04,    0.1680470229D-08,  457
       105,   -0.2754228580D+04,    0.2799422357D+00,    0.1770849945D-05,    0.1302757590D-04,    0.1836050965D-08,  457
       106,   -0.2691534684D+04,    0.2807695497D+00,    0.1891266324D-05,    0.1336580622D-04,    0.2005981924D-08,  457
       107,   -0.2630267874D+04,    0.2815990166D+00,    0.2019831020D-05,    0.1371263762D-04,    0.2191580286D-08,  457
       108,   -0.2570395668D+04,    0.2824306310D+00,    0.2157091596D-05,    0.1406827767D-04,    0.2394283306D-08,  457
       109,   -0.2511886319D+04,    0.2832643868D+00,    0.2303632049D-05,    0.1443294006D-04,    0.2615659181D-08,  457
       110,   -0.2454708806D+04,    0.2841002779D+00,    0.2460075195D-05,    0.1480684460D-04,    0.2857418947D-08,  457
       111,   -0.2398832812D+04,    0.2849382976D+00,    0.2627085216D-05,    0.1519021300D-04,    0.3121429311D-08,  457
       112,   -0.2344228711D+04,    0.2857784389D+00,    0.2805370366D-05,    0.1558327294D-04,    0.3409726702D-08,  457
       113,   -0.2290867550D+04,    0.2866206943D+00,    0.2995685848D-05,    0.1598625740D-04,    0.3724532597D-08,  457
       114,   -0.2238721038D+04,    0.2874650560D+00,    0.3198836877D-05,    0.1639940547D-04,    0.4068270132D-08,  457
       115,   -0.2187761526D+04,    0.2883115158D+00,    0.3415681938D-05,    0.1682295809D-04,    0.4443582118D-08,  457
       116,   -0.2137961994D+04,    0.2891600649D+00,    0.3647136255D-05,    0.1725716364D-04,    0.4853350901D-08,  457
       117,   -0.2089296037D+04,    0.2900106943D+00,    0.3894175469D-05,    0.1770227540D-04,    0.5300719916D-08,  457
       118,   -0.2041737853D+04,    0.2908633943D+00,    0.4157839564D-05,    0.1815855079D-04,    0.5789116945D-08,  457
       119,   -0.1995262226D+04,    0.2917181549D+00,    0.4439237027D-05,    0.1862625438D-04,    0.6322279324D-08,  457
       120,   -0.1949844513D+04,    0.2925749656D+00,    0.4739549278D-05,    0.1910565356D-04,    0.6904282005D-08,  457
       121,   -0.1905460633D+04,    0.2934338153D+00,    0.5060035378D-05,    0.1959702371D-04,    0.7539567596D-08,  457
       122,   -0.1862087053D+04,    0.2942946926D+00,    0.5402037030D-05,    0.2010064396D-04,    0.8232979057D-08,  457
       123,   -0.1819700777D+04,    0.2951575853D+00,    0.5766983891D-05,    0.2061679995D-04,    0.8989795247D-08,  457
       124,   -0.1778279331D+04,    0.2960224810D+00,    0.6156399223D-05,    0.2114578268D-04,    0.9815769390D-08,  457
       125,   -0.1737800751D+04,    0.2968893665D+00,    0.6571905885D-05,    0.2168788675D-04,    0.1071717211D-07,  457
       126,   -0.1698243577D+04,    0.2977582281D+00,    0.7015232707D-05,    0.2224341566D-04,    0.1170083638D-07,  457
       127,   -0.1659586833D+04,    0.2986290516D+00,    0.7488221247D-05,    0.2281267804D-04,    0.1277420763D-07,  457
       128,   -0.1621810025D+04,    0.2995018222D+00,    0.7992832978D-05,    0.2339598635D-04,    0.1394539810D-07,  457
       129,   -0.1584893122D+04,    0.3003765244D+00,    0.8531156905D-05,    0.2399366073D-04,    0.1522324466D-07,  457
       130,   -0.1548816550D+04,    0.3012531423D+00,    0.9105417655D-05,    0.2460602626D-04,    0.1661737419D-07,  457
       131,   -0.1513561181D+04,    0.3021316591D+00,    0.9717984062D-05,    0.2523341367D-04,    0.1813827196D-07,  457
       132,   -0.1479108322D+04,    0.3030120576D+00,    0.1037137827D-04,    0.2587616166D-04,    0.1979735712D-07,  457
       133,   -0.1445439706D+04,    0.3038943198D+00,    0.1106828538D-04,    0.2653461071D-04,    0.2160706481D-07,  457
       134,   -0.1412537481D+04,    0.3047784270D+00,    0.1181156372D-04,    0.2720911104D-04,    0.2358093538D-07,  457
       135,   -0.1380384203D+04,    0.3056643599D+00,    0.1260425568D-04,    0.2790001696D-04,    0.2573370928D-07,  457
       136,   -0.1348962822D+04,    0.3065520984D+00,    0.1344959922D-04,    0.2860769175D-04,    0.2808143385D-07,  457
       137,   -0.1318256680D+04,    0.3074416219D+00,    0.1435104009D-04,    0.2933250168D-04,    0.3064157566D-07,  457
       138,   -0.1288249494D+04,    0.3083329088D+00,    0.1531224473D-04,    0.3007481795D-04,    0.3343314418D-07,  457
       139,   -0.1258925356D+04,    0.3092259369D+00,    0.1633711399D-04,    0.3083501994D-04,    0.3647682561D-07,  457
       140,   -0.1230268716D+04,    0.3101206831D+00,    0.1742979760D-04,    0.3161349109D-04,    0.3979512620D-07,  457
       141,   -0.1202264381D+04,    0.3110171236D+00,    0.1859470953D-04,    0.3241062431D-04,    0.4341253284D-07,  457
       142,   -0.1174897502D+04,    0.3119152338D+00,    0.1983654426D-04,    0.3322681501D-04,    0.4735568085D-07,  457
       143,   -0.1148153570D+04,    0.3128149882D+00,    0.2116029396D-04,    0.3406246646D-04,    0.5165353833D-07,  457
       144,   -0.1122018404D+04,    0.3137163606D+00,    0.2257126667D-04,    0.3491798613D-04,    0.5633760658D-07,  457
       145,   -0.1096478147D+04,    0.3146193238D+00,    0.2407510560D-04,    0.3579378695D-04,    0.6144213875D-07,  457
       146,   -0.1071519257D+04,    0.3155238498D+00,    0.2567780940D-04,    0.3669028993D-04,    0.6700437214D-07,  457
       147,   -0.1047128501D+04,    0.3164299097D+00,    0.2738575374D-04,    0.3760791849D-04,    0.7306478411D-07,  457
       148,   -0.1023292947D+04,    0.3173374736D+00,    0.2920571400D-04,    0.3854710193D-04,    0.7966736094D-07,  457
       149,   -0.9999999553D+03,    0.3182465108D+00,    0.3114488931D-04,    0.3950827644D-04,    0.8685990537D-07,  457
       150,   -0.9772371773D+03,    0.3191569895D+00,    0.3321092790D-04,    0.4049188409D-04,    0.9469435389D-07,  457
       151,   -0.9549925433D+03,    0.3200688771D+00,    0.3541195389D-04,    0.4149837297D-04,    0.1032271183D-06,  457
       152,   -0.9332542591D+03,    0.3209821400D+00,    0.3775659553D-04,    0.4252818950D-04,    0.1125194718D-06,  457
       153,   -0.9120107986D+03,    0.3218967434D+00,    0.4025401509D-04,    0.4358178946D-04,    0.1226379502D-06,  457
       154,   -0.8912508983D+03,    0.3228126517D+00,    0.4291394024D-04,    0.4465963452D-04,    0.1336547915D-06,  457
       155,   -0.8709635510D+03,    0.3237298281D+00,    0.4574669724D-04,    0.4576218910D-04,    0.1456484132D-06,  457
       156,   -0.8511380002D+03,    0.3246482349D+00,    0.4876324595D-04,    0.4688991998D-04,    0.1587039211D-06,  457
       157,   -0.8317637339D+03,    0.3255678331D+00,    0.5197521659D-04,    0.4804330138D-04,    0.1729136643D-06,  457
       158,   -0.8128304798D+03,    0.3264885829D+00,    0.5539494857D-04,    0.4922281010D-04,    0.1883778339D-06,  457
       159,   -0.7943281992D+03,    0.3274104431D+00,    0.5903553135D-04,    0.5042892381D-04,    0.2052051024D-06,  457
       160,   -0.7762470819D+03,    0.3283333716D+00,    0.6291084737D-04,    0.5166212761D-04,    0.2235133217D-06,  457
       161,   -0.7585775411D+03,    0.3292573250D+00,    0.6703561731D-04,    0.5292290477D-04,    0.2434302713D-06,  457
       162,   -0.7413102082D+03,    0.3301822588D+00,    0.7142544760D-04,    0.5421174451D-04,    0.2650944617D-06,  457
       163,   -0.7244359277D+03,    0.3311081273D+00,    0.7609688040D-04,    0.5552913372D-04,    0.2886560078D-06,  457
       164,   -0.7079457527D+03,    0.3320348835D+00,    0.8106744611D-04,    0.5687557122D-04,    0.3142775640D-06,  457
       165,   -0.6918309400D+03,    0.3329624795D+00,    0.8635571846D-04,    0.5825154599D-04,    0.3421353248D-06,  457
       166,   -0.6760829452D+03,    0.3338908657D+00,    0.9198137236D-04,    0.5965755151D-04,    0.3724201140D-06,  457
       167,   -0.6606934185D+03,    0.3348199917D+00,    0.9796524465D-04,    0.6109409029D-04,    0.4053385530D-06,  457
       168,   -0.6456542002D+03,    0.3357498056D+00,    0.1043293977D-03,    0.6256165269D-04,    0.4411143026D-06,  457
       169,   -0.6309573163D+03,    0.3366802543D+00,    0.1110971860D-03,    0.6406072940D-04,    0.4799894203D-06,  457
       170,   -0.6165949743D+03,    0.3376112832D+00,    0.1182933263D-03,    0.6559181778D-04,    0.5222258047D-06,  457
       171,   -0.6025595591D+03,    0.3385428367D+00,    0.1259439705D-03,    0.6715541921D-04,    0.5681067349D-06,  457
