         1,   -0.9999999553D+07,    0.2004895896D-01,    0.2461221071D-21,    0.3935557670D-11,    0.2915658645D-27,  457
         2,   -0.7943281992D+07,    0.2005798369D-01,    0.6459011962D-21,    0.5292670740D-11,    0.0000000000D+00,  457
         3,   -0.6309573163D+07,    0.2006867197D-01,    0.1695046252D-20,    0.7891299699D-11,    0.0000000000D+00,  457
         4,   -0.5011872112D+07,    0.2008133045D-01,    0.4448330195D-20,    0.1176582125D-10,    0.0000000000D+00,  457
         5,   -0.3981071528D+07,    0.2009632230D-01,    0.1167380624D-19,    0.1754268055D-10,    0.0000000000D+00,  457
         6,   -0.3162277519D+07,    0.2011407764D-01,    0.3063570961D-19,    0.2615589687D-10,    0.0000000000D+00,  457
         7,   -0.2511886319D+07,    0.2013510586D-01,    0.8039765971D-19,    0.3899808042D-10,    0.0000000000D+00,  457
         8,   -0.1995262226D+07,    0.2016001027D-01,    0.2109885411D-18,    0.5814560875D-10,    0.0000000000D+00,  457
         9,   -0.1584893122D+07,    0.2018950537D-01,    0.5536997534D-18,    0.8669430587D-10,    0.0000000000D+00,  457
        10,   -0.1258925356D+07,    0.2022443738D-01,    0.1453080883D-17,    0.1292600239D-09,    0.0000000000D+00,  457
        11,   -0.9999999553D+06,    0.2026580849D-01,    0.3813337514D-17,    0.1927249257D-09,    0.0000000000D+00,  457
        12,   -0.7943281992D+06,    0.2031480565D-01,    0.1000738708D-16,    0.2873502352D-09,    0.0000000000D+00,  457
        13,   -0.6309573163D+06,    0.2037283457D-01,    0.2626250484D-16,    0.4284352567D-09,    0.0000000000D+00,  457
        14,   -0.5011872112D+06,    0.2044156012D-01,    0.6892100214D-16,    0.6387911248D-09,    0.0000000000D+00,  457
        15,   -0.3981071528D+06,    0.2052295401D-01,    0.1808701959D-15,    0.9524287218D-09,    0.0000000000D+00,  457
        16,   -0.3162277519D+06,    0.2061935144D-01,    0.4746597598D-15,    0.1420058114D-08,    0.0000000000D+00,  457
        17,   -0.2511886319D+06,    0.2073351804D-01,    0.1245655049D-14,    0.2117286970D-08,    0.0000000000D+00,  457
        18,   -0.1995262226D+06,    0.2086872924D-01,    0.3268986502D-14,    0.3156845223D-08,    0.0000000000D+00,  457
        19,   -0.1584893122D+06,    0.2102886421D-01,    0.8578836648D-14,    0.4706811469D-08,    0.0000000000D+00,  457
        20,   -0.1258925356D+06,    0.2121851720D-01,    0.2251352891D-13,    0.7017788209D-08,    0.0000000000D+00,  457
        21,   -0.9999999553D+05,    0.2144312926D-01,    0.5908246534D-13,    0.1046341815D-07,    0.0000000000D+00,  457
        22,   -0.7943281992D+05,    0.2170914438D-01,    0.1550505932D-12,    0.1560079590D-07,    0.0000000000D+00,  457
