         1,   -0.9999999553D+07,    0.8470268203D-02,    0.8864223050D-39,    0.3491585229D-13,    0.3125595184D-44,  457
         2,   -0.7943281992D+07,    0.8470350541D-02,    0.5172066640D-38,    0.5026937526D-13,    0.0000000000D+00,  457
         3,   -0.6309573163D+07,    0.8470458156D-02,    0.3017779807D-37,    0.8271393276D-13,    0.0000000000D+00,  457
         4,   -0.5011872112D+07,    0.8470598810D-02,    0.1760803871D-36,    0.1360989649D-12,    0.0000000000D+00,  457
         5,   -0.3981071528D+07,    0.8470782643D-02,    0.1027387839D-35,    0.2239385089D-12,    0.0000000000D+00,  457
         6,   -0.3162277519D+07,    0.8471022914D-02,    0.5994567529D-35,    0.3684725151D-12,    0.0000000000D+00,  457
         7,   -0.2511886319D+07,    0.8471336947D-02,    0.3497689821D-34,    0.6062889206D-12,    0.0000000000D+00,  457
         8,   -0.1995262226D+07,    0.8471747388D-02,    0.2040820130D-33,    0.9975959821D-12,    0.0000000000D+00,  457
         9,   -0.1584893122D+07,    0.8472283833D-02,    0.1190770770D-32,    0.1641457699D-11,    0.0000000000D+00,  457
        10,   -0.1258925356D+07,    0.8472984967D-02,    0.6947868680D-32,    0.2700878358D-11,    0.0000000000D+00,  457
        11,   -0.9999999553D+06,    0.8473901347D-02,    0.4053918722D-31,    0.4444061387D-11,    0.0000000000D+00,  457
        12,   -0.7943281992D+06,    0.8475099056D-02,    0.2365366669D-30,    0.7312322031D-11,    0.0000000000D+00,  457
        13,   -0.6309573163D+06,    0.8476664458D-02,    0.1380136075D-29,    0.1203178781D-10,    0.0000000000D+00,  457
        14,   -0.5011872112D+06,    0.8478710437D-02,    0.8052770874D-29,    0.1979727457D-10,    0.0000000000D+00,  457
        15,   -0.3981071528D+06,    0.8481384529D-02,    0.4698603257D-28,    0.3257470825D-10,    0.0000000000D+00,  457
        16,   -0.3162277519D+06,    0.8484879563D-02,    0.2741524974D-27,    0.5359887033D-10,    0.0000000000D+00,  457
        17,   -0.2511886319D+06,    0.8489447568D-02,    0.1599615613D-26,    0.8819232279D-10,    0.0000000000D+00,  457
        18,   -0.1995262226D+06,    0.8495417944D-02,    0.9333382335D-26,    0.1451128508D-09,    0.0000000000D+00,  457
